from,to,amount,tx_hash,block
0xcf57d4cefbb7da3187bb2f5c626c14564f5faff6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0707,0x7fca1a41c5e11acb78cc8786a1a0d6e8cff032adf07cf0d042544fec0c4eb288,7139609
0x274166cb1368f3a87a432b535fe4d278687d8a10,0x3b46c790ff408e987928169bd1904b6d71c00305,0.8318,0xf4fc107a0eee65d73216f4c82e3b53da76add2bdebbd078b6af10fb1f8cc2e81,7139609
0x7e141e6e75aa359135018fb621f6ecd79dc108dd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2011,0xec7efc5d8f27f7c0155b5d8054bb5da1908d3b2253dd8de4f1250cd0d462aca9,7139609
0x76eec20c866ee9aef3cdfd0714460022cc6c376b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.7759,0x03e69af51ed5228603bba0bd873a96418696d880d64e24f1ffceb2476fabd5ef,7139609
0x19796790f523fc29d833b07e680e88d6ca0408d6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.6941,0x9b5f7a010c98774349fae563f0fb4de330fa4c8a2add84a91f89ee826fdbdc1e,7139610
0x4f130bcd370a2ead55a4ad5b10fdc8c5b5f3efb3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.6684,0xd58f14aaea4f701c6c6ec1ed454fd5d3281c3f2ebbf279dc6591dfa486a9f12b,7139611
0x720c7cfc26f8a28182a1e3308d4138fbe1f2310c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2009,0x555d154ac762d76ba6b657091483f1a473dd5e8d1cb6b11e5fab00b46724dc51,7139611
0xdcb5f789141e499259430263bd5d85a1569715ed,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2009,0xcad6ac2928f900b6a3ca79b0d853a9a23ce6128239b77301cdcd36d15f4fdcd3,7139613
0xe49a3f870a773b6aa70e8f9c5a37750039951be7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.6301,0xfa2c25a2c9fb3eac5b96f1853f8db3bc949d5d9200e325b3ffcf980c1d4e4185,7139615
0x3042d4f824ff57135e8c8edabf4cfebbd1598792,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2008,0x22e7a76a71e572122709fcf40e451bdc93b134981f162f6632f5b6379e081364,7139615
0x6584b14341312f944e0c0d7126545b3d5313d25b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.6148,0x76118d3110e1f2074cd44b5464fed420e46d721edcae447b2304b5fba7e30d43,7139615
0x9ccf440826277be452f72c3d6eb6cbf11e34b9ea,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2007,0x87c68e728d3de1a71433f743c19b3aea6dc58634b1850ba59df163e8ccd843fd,7139615
0x0c5a110e37374ddad1efc5521fc626baef7874fb,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2007,0x7c40f1e1b7c7634a844d609015be8030965957944b0656cd3f4055ef6d273afb,7139615
0x6712dd5d6d981262a628bef8ca535d6604887815,0x3b46c790ff408e987928169bd1904b6d71c00305,0.6021,0xf799f5e1231e7d3069112ee319c203781af7f22172e3991bdf65de9ed21c1eef,7139615
0x799ff5a058712694dbe917268158a192226ab522,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2007,0x6a464faca6df77b932bce25fa55059402117afc341207444767d9e2e1c6b2276,7139615
0x0a6af0bf0cb7488d8560cbbb90807a6b99fdd2da,0x3b46c790ff408e987928169bd1904b6d71c00305,0.5993,0x22909ad06a78cc71f42e26d1c90b1723f8dc9e5113a3e6deab24aa07df647f57,7139616
0x52e88a4199e78edc34bb09229a973320b5837dfe,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2006,0x1b91d3425b1724dcd1a2c561e6dda4653933a48621312d7855df5ab6926b075a,7139616
0x915ced7addb1d32272cb02258a4ccdf847997e61,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0704,0x1758a1d2a86fe5ec3166c334c9859f4657a65a90a47b70099549fabf0944c501,7139617
0x38fe2c6c8b399ca10645c0b1f902f4761660f1f2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.5855,0x9766386520e870d5fa6bfd6edeff78eccd8d86850198ed7f4632c7dad7badd05,7139617
0xad049c2b374544638c26d25db696e53884ebf6b8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2005,0x1e221d8a895a4897c21d8b9ca1435cb818a0fdb401937f680e90a1157ba9c706,7139617
0xac03454d863bc851a564b5b226ba7934e55872d9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2005,0xc71ef01940cbdb7583f01cfff8933654f658ae7bd19e1ebef0b86316dc2ac897,7139617
0xf92fe749798000d30f9581673724b8b6828c0f71,0x3b46c790ff408e987928169bd1904b6d71c00305,0.5529,0xb25d1c0df82e8a2605623f0908f305ebc9b346621d1874db9ad64f081e0a886a,7139617
0xb42d10fafab9d924e9cd09f75f51896f74cff8ac,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0702,0x980dea9addb50e7fa3275e5d766977e187041316658dea0ec267a1c06a380fb7,7139618
0x40dde7434c66f9df9ff3ba73e89b244253a31f0d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0702,0x11de0f9b39d9497b63b4abd835821a4ba6f0bd5814fa2c30360e3b2f76ddf77f,7139619
0xa9b7a9d91f585185f3da0555231b6bcf9a7faabc,0x3b46c790ff408e987928169bd1904b6d71c00305,0.5147,0xceed851693a70d4e82be2aa4afc2767b149905ae4de87016737ea336de58afd2,7139622
0xdeef196210ede5d358b96fe6b907b410d398fac6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.499,0xf363cb9604e574b92c3ff4698f3df853b6cacb6234f81800b5125eccc5cf2794,7139623
0xe72385365c2948baada4c707ead9193ea7f2356e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2002,0x678e9610962f1d4d5f3b8c55f05e8f4fc6bcd41c304ff3f76d6eb2372aff6a06,7139623
0x235eb9e5a83218db07831c4cc84e610b568b2aa2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.5055,0xe614f6b7f5fb573b492edf7e8961f73cb097531ab2ae1ea60f9f9c5d96a501af,7139623
0x8d5f903c2c5f66fd27b42af9b6f5e721ea2415f0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.4975,0x36e317d7bb00731b81414d3850a13be738094ff7022dca28ea1de055c0b9027b,7139624
0xb08ec0963cae9acbd45b020c955c0c9c145a047f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.07,0xeb0e9b612583da2c78edbc5fafb44a7480293e46a9be60647f019c0f00e2b256,7139624
0x73b9ba11cbb82455cc3e124323b2a834aa439e33,0x3b46c790ff408e987928169bd1904b6d71c00305,0.4776,0x68a57e14c6c8f335701c9dfa5c00adc84b7744b3f14193b746ff8fa9e83fee1a,7139625
0x366526e63640972cbac9fca1cbae351dc1e8e5de,0x3b46c790ff408e987928169bd1904b6d71c00305,0.4591,0x2dbaa02d709ab625d51ddef60a0add5525ae087bb92840a3366bca9d2438ea54,7139626
0x68e8d0a16dbc33a5d6ddca5e36f56934798f8427,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1999,0xb6d923d9eaaea2ebbdced161440298cdc7cc7c3a95d97fd9707d4bf0bcabfc6e,7139626
0x9ede6dceca345417cf82b55f6fcdf1ad6a964a1b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0698,0x17db817bdfb2475f242060e06c946a7ce9e2779028e935556fbfa3457f8bbfcc,7139628
0x74478e81ddd6d993d6ab3161fbc4db0b6197ffdf,0x3b46c790ff408e987928169bd1904b6d71c00305,0.4492,0x52ec0380daedfa0c5037b00dcfec0fceb1ff9ea3632a5fc3769aacf6cef296b4,7139628
0xf539c895ee99230d6704fac4404f42e1f89f89ec,0x3b46c790ff408e987928169bd1904b6d71c00305,0.776,0x47cdbf90177a8480ddc0d00584607541c0b1e0bf5ef22f5a6793b50315a1f896,7139628
0xbb29928351052b19187c5d2325a2ee5082caf48e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.4433,0x1c9d662d9a6ab96493e0fa9c31d7c511c05a66dce6ac42173874366d24a1dd62,7139628
0x4c6a29696d5342e2ac72f2e288276f9d01bc2df9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.4059,0x56ec63700738be8bf9332d82afe9c4fbf12bce8b54128edfcaecdfe8bc322d32,7139631
0xb854b50b76c3fe8674885b789fc7e165fa6b0c27,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1998,0x5e8a101e433d97647627c3bc2fd11cf5faf42fc85473b70bba62d57b81b81c99,7139631
0x8c04e2fe736c0bc9d69c50bdf0286f6691a5930a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1996,0x4fe6281858c0b4f14162a93c999abee8aa4a23ae46153b0b9e2161acdcc822bb,7139632
0x28e4af75f2d81ba822fcec434d372032968e2ca3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1996,0xaf0bb5549fc6c2bcd8d2dfcfe2f1ddb389fd90e15cc29484d809886c1fcdad48,7139635
0xe3e9a1df358f0c28fc6f573bd6addc00537aecd8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1995,0x89bd1943a5d0802828254a4185b7eef70ae25e08b7c1abf832b169d82a5cd2a3,7139639
0xe78fd5cd65cc4093cb82c75cb3a54968b3cd0bbf,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1994,0x972e13483b123f36a0261f30f791f7fcbfa9d24b8ef32ce587afb147de87944c,7139639
0xdcef885c597ad4a16c7acf36c7cc3b4f814ea0fd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1994,0x6d0e536bac90c3cbc344b964dc4bc04fb5542ac722f91a57b14cc67137a058be,7139639
0x4b2d7536df0b46cad76e600c842a89484f928634,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1994,0x14613f46cb9e6f4001a0a0b4f32035aecd3229dfba751de95bbeeaa7d2c3b3e5,7139640
0x540f99dbb8e8457e208440f861cca10f3cf82451,0x3b46c790ff408e987928169bd1904b6d71c00305,0.399,0xb924bf08f22d68b1dfb59436f18b3f39d4209581692499be9e7d28f342208fd1,7139640
0xa45ef6d99c3ca97bd35a5dabfbb6015869194974,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1993,0x3ccb045dbbbfd9d0289c484326d0efe27e5950ddcfad24cd3e3a415e9ff80c66,7139640
0x82cdb961ad952aaced8bf3a3c79f83aff8f4fbbe,0x3b46c790ff408e987928169bd1904b6d71c00305,0.3989,0x9b8b4aff5f9601f4ba1967bd92332d46cc6fa0d6c02af12c51f25fe16dc7dfd6,7139641
0xf2295a9168fb0e8c22cfe7d8157ecb8346df908e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.3984,0x8b145ed4b385b704e130ce00a731b1f7c47a1f2cd1ae65df5c1e91177687bf4b,7139641
0x2c05c7789d57afe5bd5a6b4290f0da4d5ab7b397,0x3b46c790ff408e987928169bd1904b6d71c00305,0.3805,0x8bb1077621f1ca004eff94a56da7833f7578979cfbfa345aa2e851c72e463314,7139642
0x6b7b54b21cf9221f48a2b37c4044fd2ff8174fd5,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1992,0x503288dce970684e6dd3eb4d3ca09f9f8e0484426a41fb335692722e175dd0ed,7139644
0x80e5f2a61e1041a0e7167dccdd1bf1fe4f508be6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1992,0x6c2cdaed17a8a139542353450738f92c418739e5d4b5382f43daa5f830bc1792,7139644
0xc6b7855fb66b44b7dd1189f2ee6b9e3443fed1fe,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1992,0x36b0cc07f162618b2a25a3c57a35ee1dce098932c06d5e4c69f55a5cf46dd455,7139644
0xe7677f96278fac8cf12ee4bc567e93f7cd9bb52b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1991,0x4bea077a0372243305ccaaf91da43d5226f503d829c1075f6a47cb56d5f7f1c6,7139644
0xca7c9810aa155fb601a1b054d8aa45b95affe9d8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1991,0xefdb89d334de556427dc7e1fee2351f9ddf9b829ca1c76c3a981c88ef3ee08d9,7139644
0x01e12a65f7c9846993875a791b9422cf9badee30,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1991,0x2fe408a37947285df508aaf644bd2ebcee93f8a3d3b6b845090ef7b7f3d1dfe9,7139644
0x951d72bc65fd4767e1f23df371e9f592edf2ddd6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1991,0xd6abfe2292b21f80657b2db950944f2374d16e8c1bec3df057d9f744fd4eeb2a,7139647
0x42f239b8174add2ed62be2da9b0e7db93eb19698,0x3b46c790ff408e987928169bd1904b6d71c00305,0.3241,0xc43a2ec9891730e1c68224abc7aa3060a9bbc987b868ca81d62fd750f324cd39,7139648
0x5d1542b5116772e0c3bf1e27f9d7ce41dbe54a9b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0xa1e563d2e074f9f222b53016587cf0d7cef21cd80a33182a4c68f7f874299fbe,7139649
0x115720dee3722b3f5645c6df407d66edd118c8b7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0x2fd4092d38ddb639b5adcf03db8254523bfc148f2d6b9a45ecf211e2db918f1b,7139649
0xfd3da9e50953d5dab2bf18996f85efaf2084bfdd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0xe29ab2fda1931e77bce0ecc387b31042bdd599fcf391ebd42ccf9e746ad2770a,7139649
0x347b97c92dbfa975160f609678e406d84abf37b1,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0x628505315064cd3248211c55304eec646a37cf959fdae3ec70c1c57776e86c01,7139649
0x908f10038b41bab7475c6aa296967e52fdc8d0ed,0x3b46c790ff408e987928169bd1904b6d71c00305,0.299,0xfe3ba73027508bc263aca34deeb3533d16dd502527a623ba7e5c494c17fd3ce2,7139650
0x27c4a0f5ea46644e825da5a13dbfca35b8b9d49d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2988,0x4ea9523b9598c44715954063e7d658a9ce82ff9d775f2fe5db5a251581412a42,7139650
0x75302a74a89997ee4c2681d7404764e6f9614dc0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2988,0x617875fbc25afd43b479ce07669ad9ff924a45fc4cefc2b9e7984fcc40e6af55,7139651
0xf0eb524c5caf94d40c4daf8f7c1f1e77d1e865e4,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0xd63380d537ab14e5c34477b92a50d71325298d45576c01093f0a08438087771a,7139652
0xd1929542efdb0131bee1cc53943a3b02f184a735,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2982,0xe67ee09525983b2591f4da8cb428767e592819216caaa3decad8d7e5c77e37e6,7139652
0xdc8291039f7b2295b695e82bd7e46e0fda421b06,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2903,0xff3735c5c6a7c0cc53bfe3c75de74b81c57b48235f6dcce23d77688f9301d47a,7139653
0xe9ef41fc7960a027f4eabe0873a0cca7398eebe5,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0x5218310188721e2ef17942de5abd23a6e343bb69f6052c61f8c9c52ba3c63f82,7139653
0x0f1b912160ef0094076e60703afa17e9ebc62c78,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2876,0xe2dbd924818246e8660fc4c9951bdb6aafaaf33990f122d67518235608de9a62,7139654
0x8020a4f65a4ee52aa6664c9cb151ec8abcf5f85d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0xc38c9d07f6b5454a2e101da141b4281162ab870278517a9adb486280e2243315,7139654
0x36b06237fc99417465ac1a99a14a508916d091c2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0xad3ec0421dfd606500243f284200dcc312c526e60e85cac6a58860c71e9c7d6a,7139654
0x6baea4fcde8696fec17c2a9d1e98fee834a1a325,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2684,0xd8ef4b4b8c8c42dcc77344eb93dae1367424e791d9a56f36e277febcb4157670,7139654
0x79e1a54e2d6ac5658d3d3ea37dc6a4c7c9e14075,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2629,0x743fb920ad4f55add1487f84a0a81c182086cdf243d675db5700b1ddf393fb6f,7139655
0x88d9d1f065ca3e15fdafcb73456a76a45a8daaed,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0x11379f2b06d72e217a240cea1201d89b41657205b2520eb62864fa39bdfa7b5a,7139656
0xe17e05ade3de66c1ed9bbb14291c92002d501683,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0xb9879648e5b49504cc1d1021274ad9d17ef10fa5ad09c02e18fb97d44df7cf4e,7139656
0xfe598a8f771c399cbc63179107a533eb007100c8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0x6f50d2d95020023648d5b003126472f5f368e7a33b422ce18adc75dfd188a5b3,7139656
0x8e92aa71147399f32059b4bf1d7f9fdb51b775ad,0x3b46c790ff408e987928169bd1904b6d71c00305,0.25,0x7170bf283a355c838c933b9fd720be9702f3f6eb50551cf3f1b734d296ec0b30,7139657
0x4ae43ebb2f86bc4062a735f4b88e28cd5f4b4282,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0x5ce68b5047a0a7dc90bcad5a4307bbbc567486dc6e70375814e3a8ecf9597842,7139658
0x9046c9e8623ea3af0bdbab904a5b5f404ba04b00,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0x4608fac34ad2ba4c3a09baf05173a4cb0f51b720d27c37388774877cd2ae47b7,7139659
0xaeb83893d6233b8b2dfd33f2ed10896a1a07427d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0x4c67845cf39b50b8dade4b6393a0a8b3656edfc049532c0f421d02ba1ea7847f,7139661
0x3cbda90db95e4441358eb60dde3830f2286fda01,0x3b46c790ff408e987928169bd1904b6d71c00305,0.249,0x1ddb94138ab2b5a9671beba013ab015b235609ba1ac64aa494b642bc4bc681f8,7139661
0xf7d3f45d61dfc71d7e6c85eebb604fe2c4c126dd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0x420ecd7ce7729066e3b8a256c652b20361139d536b717da732f08f34858b7b60,7139662
0x958c848c7e1f5fc70766bf5dd4bcaf2280e20127,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2489,0x31e70b0a5e1a22ead40640afec3d0c959235b4a4b7a251244acd5485914a5cee,7139663
0x64e46dacebafb8ed4bd2a1dd01594b0f3ac9cdad,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2488,0xd3e135ffb92a85d27c29135b69aa0c6550ca50901eefcbf482a95d20d174e8e1,7139664
0xc25be348f2a43404f910a3a78f03f55886243205,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1988,0xb495d04e66aadd1bd47fc09fd090b93838e68c6dca552cdf794e2fdb13bbca0b,7139665
0x7e87219859fd1ecd4f4251863c464b72ccaaece7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0xfc4bd8193942d715890abac9b8e4f0149b61597b5e7291bb0a0ca6f65651102c,7139666
0x8b44ac141fe70ff5f2c9685253b694bc1147a30d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2374,0xf327cafaba0cbf2df371f3553dc38fcce3e199da90e768c6cbd90bbeebcb374b,7139666
0xd8a3fe1112cb4f892a24e906745c5e7eaf65198b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x577c0f450fcda2751c21f55cbd4849c071302692c731765ba5e31929655b09ee,7139667
0x6f66675bc910dbe9a645fe29adf214fe9f08c9ff,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2349,0x5351039576c8e42f302670e73837662f86ffd01d0bbc446008818b55db9e6e45,7139668
0xa834af27fa0bd1ba2032dd53e69fb430d17aae23,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2341,0xfa4536859f2244895835eeedc9138d44b5f46ad43e8417f41bbff5108745bd81,7139668
0x5b052d687d5b2b0cb768c7795508f663e336b768,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2337,0x235365418d30a7674a6152bdbdb27fb1ecee406066af865974d18d5fe75c7fda,7139668
0x033c00afc147deb8d2b7d2107af36ee652bb9b96,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2327,0x065087b07d30cde8664620ecda8aeccb08245bed8f623a8b1e3e67ce1639af19,7139669
0x28a01894f20ff4c01839c72f1d3834016325713a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x7a1b74f7016eb03de7b550f7643f8f43b296c2be739bdab0a5b0152adae25f62,7139669
0x86064fcd9b8fe23c2c41f6ff0e187ace4e51f99c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2304,0xb7097a9c5d97aadf95231a41888b6a822c24bcbad3f3efef83c026c13d472bd3,7139671
0x6f33ecf3d73294cb23f0ccb55ca31c9ec32f5553,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x534d9e1f79b002bf8bcca1fd233125bc0c6817251a88dae6b8b7eacd39241aca,7139672
0x8c76e0f895034e84474af5470dd1895302d4f2e3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x9b2d6b3a289603cba95e0266ac529303063537de6cf7df38733f5c7ad3574b1d,7139672
0x1b00d1124b64c23f0da20ea36b45820635f6bb23,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x27cb8573af5b714e363697d76427720267250f3b3d86ef94156bfa69891d2f7a,7139672
0x8fa2ca835d76f21a2bf5674ba324be80cf518731,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x0c76635d095a1c8877c67d99d2140ac88ee20b0bb82fa8ed437e3782b328b6e2,7139674
0xf62475bc614eb1b82a794aae032a6f3a3b467ae0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x70d58e3544ef195526910cd6d0bc564f344ae6cd67d2f54389cdc61c3deb6772,7139676
0x33bc3d704c71696ee779db9548bb5c88749eb3b3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x16225db3845e18ef961666d8125400e089cde14e59ef34f0c551f04a47a21a65,7139676
0x723c26773d274a04eb6602f7ccd5e5ccc9c005a7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2127,0xcfd984a8a93cecc0fa8221a67669cf626bed1fd66fffaf80c5a9360de94cf0ff,7139677
0xad97b965c33b00dfe53394c7d7a37f68a9d8b92d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x33876816c2352efb7c5173d46ff19d521846cbb10a8000f609d6854f79fc3361,7139678
0xbb1fe7b8ba6519c4cdaee9231f34811f0d7e16f8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x8d92880d4f30f99b325a533ce9fb3080f0bfd5fa75f12b660b4d85a3fddd2b9f,7139681
0xc1be83b56dcf1d859f1aeced8f536a332927a292,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2087,0x480b5afa7fed39a0b382df4fa7e10f36564e377ab383353ba76a04b1af6966bc,7139683
0x3008f7c71a4f82e35c564886e57cf9aef1883fc0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0xa113992f6713746e2b520fabc9fe3505116333c980cf2f29752c5e397cce1d2a,7139684
0xa56a98f89b8eac0842894ca6dbf3c382c0151e58,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2065,0xbbf77ebda51c4fcd7af69c899d89c927c16c9204661148bc41359a75e71806c4,7139684
0x2d740bd63ba28468c7c4f559fe9351b4ec135b40,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2051,0xd85ac182a59544f33a1830a4a5e1fd6a7054c5c3ab9f5735726c6ecd7b6b3d26,7139684
0x0be538a17aecba53605549e2ec8b75cd454aa63d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2045,0xa0a7eb2a104861be97b19e8fdbc5fcc3550bbde6d38be521ce2d3cb1ca18056c,7139686
0xb914b072dfdc9956a26adac775fa3ab7b1d3a5e6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x2aaa769ebe514503dd5ea7de0e365c19e4352cbb579a1564b2ced6509de9732c,7139688
0x5f66815d6614d50b722e99b114059cdfaae37e45,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x47689b2fc00116594259d5ce2eef49572603a875b46f04c2e2fb4205bcaa63cc,7139690
0xa8b9301d0e33144e9c57c44287944a35026e92bb,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x8c1b79b7417cbb1d2cbf15797044a82355b8241fa44ac0fe8e91da0caeb71835,7139690
0xce5f3659ef77018918a48ae8672f8a4fc99bb384,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2008,0xbf1dab9318461bb7aade01b1131e26da23a3a739afc9382b5826350604f0cb3e,7139690
0x2b40d182f4741c4e9b9b3d51085fa9b3f05cd39c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x6e2f2e01d5dc18ff53cb6810a9656c74a5f497a76a99f20c85a47f34d0a27aa7,7139690
0x76bfafa686e775f03000ae4f63465470619f05bc,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x9108d5f8bd71bb6f637bef89c00246d3d976b1c6530ea6eeb8ca5da4a3520e76,7139690
0xd83e5e05e35ff9fd5bd0ad775faa25e6bdf8ba39,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x6f428eacb84dac4484750aea9690b190f41344148fa174e4900322bef869e364,7139690
0x0a7cafdc6892729a336281da14937af81dd3cd59,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x153da70c313f9343b7c53137984b03b4e51e9268afa4402f7a7c21f804265281,7139690
0xd59d16b4d24efcf97b05f20b85d59079b8939528,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0xa502bc0a746536d6040dfbe9c9d7ceb37ac978a620ba580bfcf8db274661a80f,7139690
0x5e7801c497eb23be643b11ae8c0a32315b82e1d1,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x26c1fc2b25460bce4bdf81e35857bcaa4892cdbe19114aca23375c9c97996c88,7139695
0xc6ebbc9eb90b82bb88510d718f24696211368d72,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1987,0x131b1de3d85434cdc71dc84235604fe9f0bb5a94c986895ecbf5cf7cb66b1b55,7139696
0x9bd2aeeaeeca86bf1091b3db04f6f16bef6cc9f3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0xb2d42c56b504fafb54603676643de9905e10a0fee6b70645c8304bd57d597b2f,7139697
0x935b318f1a0b8f7ae6e5e46164683d4cb004012a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0xf3afb6e6c598883b4c5eae898b2dafe5e768765c9e5d3c09ec22e274d82a5343,7139697
0x3620fb0095a848e6bd61b19d37c730d2bc2c3601,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0x02fd98b3b86ef95709ff30751520342e7c5f8529c91234270f8d1d07780f2a9a,7139697
0x7297449c5f728f3ad9dce66b90186c1a1f82c535,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0x7c8d454dc01307ccc44a3f01e92fde068aa9b7a5220e69bcfc2b7c34c42a5f38,7139697
0xbc0cc335fc3dd8239bcf81f56fa2d562bf906a4c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0x60e730d00d0f71c08ca9d29cfce6d8bf683058be1e37180c0ed90df87f39a4bc,7139697
0xe16162de93dc3fb2ecc19f425aa9661dbb341f13,0x3b46c790ff408e987928169bd1904b6d71c00305,0.199,0xd074e070cdfaf6146b45a72a52a0100a6b845ef1aa82f6649ce6d9ea5a8abfc4,7139697
0xea64249830b1ad7a68e951925228442e901952ae,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1989,0xd5e582477e5aa6aad7739609b799e929b1eef4ee9aed9bb17c4aa668dfe9c221,7139699
